Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14,OBV,Daily_Return
2020-03-12 00:00:00+05:30,498.9706487709093,501.2914424861228,465.7600963722039,474.0453186035156,59000770,0.0,0.0,547.9381912231445,567.818804321289,13.654292558935621,-18.534750160861336,-6.194669543168686,-12.34008061769265,16.027383846260218,-167117724.0,-0.04995349972747105
2020-03-13 00:00:00+05:30,454.8987346010669,501.9644104382091,426.654688644917,496.5570068359375,66342364,0.0,0.0,543.7793350219727,565.0242240277458,29.426435804701814,-19.69453509460982,-5.8835635815337355,-13.810971513076083,20.36858857609654,-100775360.0,0.09157702377739894
2020-03-16 00:00:00+05:30,480.4042385267341,481.3325558958678,461.8378911440584,463.9266052246094,31986322,0.0,0.0,538.1653350830078,561.0596115256621,22.897562386713165,-22.981754358198373,-7.336626276097832,-15.645128082100541,21.41757882373228,-132761682.0,-0.03429951690821263
2020-03-17 00:00:00+05:30,467.87196775571016,468.8002851520508,443.1323148092304,452.6011352539063,42676838,0.0,0.0,532.4967987060547,556.8063379463775,21.144055882512127,-26.19876700558791,-8.442911138789896,-17.755855866798015,21.727754867762915,-175438520.0,-0.03263891310918889
2020-03-18 00:00:00+05:30,457.19632748503005,460.9095971498831,401.4972825122345,407.0207824707031,61181406,0.0,0.0,524.6002975463867,550.9323945943903,15.874952703894332,-32.056696600857094,-11.440672587247263,-20.61602401360983,24.473570012884082,-236619926.0,-0.10974616810755074
2020-03-19 00:00:00+05:30,393.1424085057063,427.0027904414713,369.0061567438447,415.6773071289063,67220048,0.0,0.0,517.227131652832,545.6282735173126,19.95471385444548,-35.59037512469155,-11.979480888865371,-23.610894235826176,26.91266647166904,-169399878.0,0.05731993836241885
2020-03-20 00:00:00+05:30,406.1388969660718,424.5195717139073,382.7220828978564,409.7825317382813,88637464,0.0,0.0,509.23547821044923,540.3009895259779,19.26940537637842,-38.42357684689438,-11.850146088854562,-26.573430758039816,27.994228970649363,-258037342.0,0.008971400669643057
2020-03-23 00:00:00+05:30,368.82049554736,389.3131136987954,355.0814092155928,358.12164306640625,50276954,0.0,0.0,498.89518280029296,533.1567014295241,14.552497226436042,-44.32654279854887,-14.202489632407243,-30.12405316614163,29.932417212098407,-308314296.0,-0.029008291594738434
2020-03-24 00:00:00+05:30,369.1221912459512,375.9685317940528,342.8972257566129,356.3346252441406,61057272,0.0,0.0,488.6314758300781,526.2225023634306,14.420994123436026,-48.58878201374614,-14.771783078083608,-33.81699893566253,30.159954176162767,-369371568.0,-0.03464317861423311
2020-03-25 00:00:00+05:30,357.6110783516578,402.6344725375347,350.5558604008608,397.66796875,47228042,0.0,0.0,480.65838623046875,521.1811481040804,30.14467822238679,-48.07717813329083,-11.408143358102635,-36.669034775188194,31.74714596095383,-322143526.0,0.11201244263174687
2020-03-26 00:00:00+05:30,403.8644679502526,435.2416126341272,390.3574612991311,418.2533874511719,57043156,0.0,0.0,473.7389389038086,517.1447653333781,36.41100297672326,-45.48631914955524,-7.053827499493636,-38.43249165006161,32.697498156550566,-265100370.0,0.03562808972511952
2020-03-27 00:00:00+05:30,438.6067773054408,458.8905185348499,404.79279838995006,419.808349609375,55235936,0.0,0.0,466.8926010131836,513.3276509912604,36.87166513514931,-42.814038700680044,-3.505237640494748,-39.308801060185296,34.24421257487117,-209864434.0,-0.042859409997157406
2020-03-30 00:00:00+05:30,408.4597035877794,411.70881486631856,384.3234483757743,386.01763916015625,39268444,0.0,0.0,458.86265716552737,508.33510150768774,31.526738067930292,-42.928017658898625,-2.8953732789706663,-40.03264437992796,34.333808230735784,-249132878.0,-0.05494315407492893
2020-03-31 00:00:00+05:30,396.2986777974321,405.4890140529317,388.9649762735485,400.0583801269531,35211092,0.0,0.0,451.4894989013672,504.08895557118836,35.69785063327822,-41.40805012557729,-1.1003245965194566,-40.307725529057834,33.26136851390528,-213921786.0,0.009487042324786128
2020-04-01 00:00:00+05:30,400.96350003702514,400.96350003702514,380.6101514413389,385.08929443359375,29103504,0.0,0.0,443.31682739257815,499.42230219324347,33.364372251815325,-40.939420858478684,-0.5053562635366831,-40.434064594942,32.33063353773125,-243025290.0,-0.03959015122814311
2020-04-03 00:00:00+05:30,391.285823516786,391.7499822635438,375.9685848737802,377.7555847167969,34996280,0.0,0.0,435.542170715332,494.65105837063777,32.252046193978835,-40.69074034618325,-0.20534060099299722,-40.48539974519025,31.138154874600605,-278021570.0,-0.03457891389568502
2020-04-07 00:00:00+05:30,405.6747505840944,421.1312314106001,392.376590963496,415.9326477050781,60412638,0.0,0.0,429.61834716796875,491.56406187394913,42.9203202404648,-36.98672933211526,2.798936330459995,-39.785665662575255,32.01939140922774,-217608932.0,0.025286013256221415
2020-04-08 00:00:00+05:30,408.43644181480977,438.62995870291,402.0078270093662,412.5906677246094,56219352,0.0,0.0,423.90919342041013,488.46706602495544,42.292482851346136,-33.92982190549401,4.6846750056649995,-38.61449691115901,32.35064728349992,-273828284.0,0.010171046176342867
2020-04-09 00:00:00+05:30,423.7768885087832,432.0853404807686,413.10123852444366,429.3699951171875,44457146,0.0,0.0,419.6795455932617,486.149533832494,46.52221638682844,-29.809622484026818,7.0438995417057555,-36.85352202573257,31.425912143095864,-229371138.0,0.01319823416535462
