Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14,OBV,Daily_Return
2020-03-12 00:00:00+05:30,276.7027282991116,289.8561708756385,272.67026893980983,276.1746520996094,9895066,0.0,0.0,336.5533737182617,353.8040930175781,15.237875482765812,-14.972168263518256,-4.943156847699823,-10.029011415818433,12.049070601354106,-25983478.0,-0.0019084603998966224
2020-03-13 00:00:00+05:30,249.62773454179123,288.7040877843468,222.74474774498293,281.0712280273437,21079070,0.0,0.0,332.6481414794922,350.9518238022748,19.777653632367315,-17.061494321698603,-5.625986324704135,-11.435507996994469,15.99688245857449,-4904408.0,0.12596153846153813
2020-03-16 00:00:00+05:30,265.0058413027527,268.7431090920673,244.62077658715637,253.7455139160156,7727458,3.2,0.0,327.6166488647461,347.1398116498725,14.961740663771614,-20.68382675426261,-7.398655005814513,-13.285171748448098,17.491990911243114,-12631866.0,-0.0424908648480426
2020-03-17 00:00:00+05:30,257.2401119446249,275.05278222482457,257.2401119446249,259.3271484375,9691217,0.0,0.0,322.9722503662109,343.69617779840695,19.285202065048985,-22.840864775164334,-7.6445544213729875,-15.196310353791347,17.770414121138465,-2940649.0,0.008113184515035331
2020-03-18 00:00:00+05:30,262.0936881466747,265.0058402371933,248.50364505758787,252.77479553222656,5581367,0.0,0.0,318.19465560913085,340.1306333958116,18.120517328504636,-24.79325189195913,-7.677553230534226,-17.115698661424904,17.678007713892235,-8522016.0,-0.035555578161169
2020-03-19 00:00:00+05:30,240.73790521725957,256.4149846523852,233.94288369903043,250.7848358154297,8727962,0.0,0.0,313.13514404296876,336.62687662795355,17.769529697411546,-26.19909896210453,-7.266720240543698,-18.93237872156083,18.026819980975688,-17249978.0,0.041733895578691824
2020-03-20 00:00:00+05:30,250.05680999395807,256.75475417816483,239.96134007292636,248.89193725585935,7028900,0.0,0.0,307.75536346435547,333.1862907702244,17.42380378567295,-27.152981321390996,-6.576482079864132,-20.576499241526864,17.93719811580624,-24278878.0,-0.004658432370335639
2020-03-23 00:00:00+05:30,228.1185821574532,228.89515901655372,197.05562628920427,201.71507263183597,5716748,0.0,0.0,300.03833999633787,328.0305567255817,11.446411409645009,-31.354285973786602,-8.622229385807792,-22.73205658797881,20.397344287244916,-29995626.0,-0.11574466786486017
2020-03-24 00:00:00+05:30,209.6749469053398,231.75876654467532,206.3745138510628,224.9637451171875,9694177,0.0,0.0,293.89659652709963,323.98872097623286,25.085582284045707,-32.433997671575185,-7.7615528668771,-24.672444804698085,21.096604831419288,-20301449.0,0.07291666666666673
2020-03-25 00:00:00+05:30,215.79046626721623,258.69616945899713,215.79046626721623,248.1153564453125,11745146,0.0,0.0,289.0972526550293,321.01329491619674,35.70554665713736,-31.063455247125262,-5.1128083539417375,-25.950646893183524,22.675863096849103,-8556303.0,0.14979758252187064
2020-03-26 00:00:00+05:30,250.10532896167865,252.4835984106035,234.42824907852463,240.9320526123047,8701776,0.0,0.0,283.9387435913086,317.8728540415343,34.09073557791715,-30.208696043740645,-3.4064393204456955,-26.80225672329495,22.34160766525654,-17258079.0,-0.03667765252126835
2020-03-27 00:00:00+05:30,251.41580515431323,251.9982415157529,236.85504423804028,243.9412841796875,4871435,0.0,0.0,279.1563217163086,314.97357679205015,35.40861800427691,-28.954701602166637,-1.7219559030973457,-27.23274569906929,21.821338055835454,-12386644.0,-0.02972971794688104
2020-03-30 00:00:00+05:30,240.7379086296534,247.38732856296272,230.06001752108008,244.2810211181641,8946439,0.0,0.0,274.94294662475585,312.2013197067997,35.56526500788397,-27.615157692996178,-0.30592959514150664,-27.30922809785467,21.496804342276164,-3440205.0,0.014717717324533868
2020-03-31 00:00:00+05:30,247.53293557664043,251.9982415157529,239.81573525341017,243.9412841796875,6401278,0.0,0.0,270.7869956970215,309.52445556848164,35.472619267546996,-26.27805634964423,0.8249373985683519,-27.102993748212583,20.824705570279953,-9841483.0,-0.014509791953890877
2020-04-01 00:00:00+05:30,238.8450190635956,240.54377451239503,228.167127671142,237.63162231445312,4034211,0.0,0.0,265.9963264465332,306.705128774206,33.71597766071558,-25.4343396470978,1.3349232808918288,-26.76926292798963,20.46053486939621,-13875694.0,-0.005080268175152495
2020-04-03 00:00:00+05:30,238.79648023123548,245.39736150896485,231.9043807713175,237.63162231445312,7210403,0.0,0.0,261.2704597473145,303.996363815,33.71597766071559,-24.48345801807028,1.828643927935481,-26.31210194600576,19.958477882473666,-13875694.0,-0.004878036374968248
