Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,592.3129917533628,594.123222278243,589.7601185326359,593.473388671875,3673698,0.0,0.0
2020-01-02 00:00:00+05:30,593.6589955503509,597.8364239787741,593.6589955503509,597.2562255859375,6137166,0.0,0.0
2020-01-03 00:00:00+05:30,595.1442475044296,596.4439144957339,586.5109072336111,588.7388916015625,10855550,0.0,0.0
2020-01-06 00:00:00+05:30,584.8399879911807,585.675496352311,573.7001786961106,575.9977416992188,10890186,0.0,0.0
2020-01-07 00:00:00+05:30,584.329361127943,590.154518441772,581.242694639742,585.118408203125,14724494,0.0,0.0
2020-01-08 00:00:00+05:30,578.7826432916194,585.8378892227585,575.5799937280049,583.5867309570312,11332110,0.0,0.0
2020-01-09 00:00:00+05:30,587.1607815476237,592.1737183940066,586.2788686465009,590.1314086914062,9546316,0.0,0.0
2020-01-10 00:00:00+05:30,596.0261762864711,597.3258433125383,591.8487479798234,595.3763427734375,9214580,0.0,0.0
2020-01-13 00:00:00+05:30,595.3763955775562,601.7818088798464,592.2665546707937,596.9081420898438,7451568,0.0,0.0
2020-01-14 00:00:00+05:30,598.3005744546548,599.9483605316209,592.9627493140586,598.5326538085938,7886290,0.0,0.0
2020-01-15 00:00:00+05:30,597.093777756956,597.813189763723,591.3846029419716,596.0958251953125,11787448,0.0,0.0
2020-01-16 00:00:00+05:30,595.0746728559845,599.2288704791965,593.8214103934539,597.6739501953125,7150400,0.0,0.0
2020-01-17 00:00:00+05:30,594.9354253526898,596.3975366182655,590.363473400333,593.2644653320312,16918814,0.0,0.0
2020-01-20 00:00:00+05:30,605.6574198282356,605.6574198282356,581.3587251624273,582.4727172851562,22178450,0.0,0.0
2020-01-21 00:00:00+05:30,580.1983746847935,580.1983746847935,574.8141450997181,577.5758666992188,14984804,0.0,0.0
2020-01-22 00:00:00+05:30,579.2932704790838,582.5191506814089,572.9574930858885,575.9512939453125,18368310,0.0,0.0
2020-01-23 00:00:00+05:30,575.5568248911458,578.7363008579393,571.3793963233874,577.8079833984375,11508920,0.0,0.0
2020-01-24 00:00:00+05:30,578.3417085860874,582.0549779831088,575.1390023991574,577.668701171875,11831756,0.0,0.0
2020-01-27 00:00:00+05:30,573.2359297155899,573.2359297155899,562.4442411602154,563.1172485351562,18888552,0.0,0.0
2020-01-28 00:00:00+05:30,565.7166581378013,569.8940865257766,563.1405546345505,567.7589111328125,13412158,0.0,0.0
2020-01-29 00:00:00+05:30,568.7336530876127,576.4850803771561,567.3179464500637,573.6304931640625,13788350,0.0,0.0
2020-01-30 00:00:00+05:30,575.0694505867659,575.0694505867659,564.9739979509015,569.0818481445312,12111984,0.0,0.0
2020-01-31 00:00:00+05:30,571.5881868279811,574.5356397894778,566.38963224864,569.1978149414062,11178268,0.0,0.0
2020-02-03 00:00:00+05:30,555.5979423354931,556.0388704193803,546.6396571091934,553.6484985351562,13077010,0.0,0.0
2020-02-04 00:00:00+05:30,556.0621184806585,572.7718315568719,556.0621184806585,570.8223876953125,20897704,0.0,0.0
2020-02-05 00:00:00+05:30,573.1896015096086,579.2700692701076,569.6620066505403,577.7151489257812,18020682,0.0,0.0
2020-02-06 00:00:00+05:30,577.7152089351576,579.5950179072927,574.2571921952964,575.4640502929688,11827550,0.0,0.0
2020-02-07 00:00:00+05:30,578.3417677024071,578.8059264244796,571.6578707725622,576.5779418945312,6815448,0.0,0.0
2020-02-10 00:00:00+05:30,576.9259589547922,576.9259589547922,569.0817232663658,575.6959838867188,9219834,0.0,0.0
2020-02-11 00:00:00+05:30,577.0885897547063,582.5192244018618,574.6517563458539,575.8353271484375,11613520,0.0,0.0
2020-02-12 00:00:00+05:30,577.9703053953267,581.5443608545846,577.4365682969865,579.734130859375,6297930,0.0,0.0
2020-02-13 00:00:00+05:30,584.7935396929914,584.7935396929914,572.5861435899153,576.2066040039062,9112140,0.0,0.0
2020-02-14 00:00:00+05:30,577.0420357377408,579.455694817142,563.9527839109653,565.9718627929688,14688858,0.0,0.0
2020-02-17 00:00:00+05:30,568.5944403374903,572.3077101519392,563.6975431056854,564.9508056640625,10152690,0.0,0.0
2020-02-18 00:00:00+05:30,564.8348158343708,565.5774585308058,558.6150770142181,563.140625,10529116,0.0,0.0
2020-02-19 00:00:00+05:30,567.4340771048327,570.9152677619174,563.4423231500429,569.6156005859375,10012268,0.0,0.0
2020-02-20 00:00:00+05:30,570.9152099251361,570.9152099251361,563.5350751477627,564.9275512695312,11123414,0.0,0.0
2020-02-24 00:00:00+05:30,561.1446059746804,563.8367489464695,556.9904085085518,561.6087646484375,16568084,0.0,0.0
2020-02-25 00:00:00+05:30,558.8471254237578,561.1679191339894,556.06217297148,557.1297607421875,13886680,0.0,0.0
2020-02-26 00:00:00+05:30,555.8300562403911,559.1719762944966,550.3297868488429,556.642333984375,13814786,0.0,0.0
2020-02-27 00:00:00+05:30,554.6696239548279,558.150814063331,548.1714024189555,556.735107421875,20655098,0.0,0.0
2020-02-28 00:00:00+05:30,545.6185635548732,550.028071299468,543.1120951891037,546.6165161132812,24313056,0.0,0.0
