Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,207.53643118759268,208.7846292052341,204.70399141918966,205.76016235351562,5085208,0.0,0.0
2020-01-02 00:00:00+05:30,207.39241253833757,212.385189910041,207.39241253833757,211.3770294189453,15238841,0.0,0.0
2020-01-03 00:00:00+05:30,210.56091168850722,211.18500336899575,207.4404239846099,207.82447814941406,8658243,0.0,0.0
2020-01-06 00:00:00+05:30,206.43224838946145,207.0563400243019,199.75920887166828,200.9593963623047,7798846,0.0,0.0
2020-01-07 00:00:00+05:30,202.15959590442486,204.70398767596419,199.42316240235442,200.52734375,12767569,0.0,0.0
2020-01-08 00:00:00+05:30,197.79089719769462,200.3352888013551,196.35067221809976,199.13510131835938,12470053,0.0,0.0
2020-01-09 00:00:00+05:30,203.07173607442726,203.50380066784444,200.57534007799688,202.35162353515625,8676205,0.0,0.0
2020-01-10 00:00:00+05:30,203.83985452236934,205.66413372107638,201.82353359687056,203.0717315673828,7800086,0.0,0.0
2020-01-13 00:00:00+05:30,204.3199220007636,204.51194906974487,201.15142408503075,202.78367614746094,6614653,0.0,0.0
2020-01-14 00:00:00+05:30,204.0318848942306,206.192222498993,202.39963274522214,203.50379943847656,7981507,0.0,0.0
2020-01-15 00:00:00+05:30,202.68767651554947,206.43225575973773,201.63150562579034,205.13604736328125,9564560,0.0,0.0
2020-01-16 00:00:00+05:30,205.47209901407768,206.19221151062234,200.67134903711326,201.29544067382812,6986058,0.0,0.0
2020-01-17 00:00:00+05:30,201.15141898018987,203.55179390835443,199.85521065869065,201.67950439453125,8678002,0.0,0.0
2020-01-20 00:00:00+05:30,201.72753134625896,202.39963345105014,198.5110228187716,199.0391082763672,3977566,0.0,0.0
2020-01-21 00:00:00+05:30,197.79091062581492,200.19128575476898,196.4947021958889,196.9747772216797,4479791,0.0,0.0
2020-01-22 00:00:00+05:30,197.40685711633049,199.51918430662906,194.9104611136967,195.48655700683594,6268889,0.0,0.0
2020-01-23 00:00:00+05:30,195.4865510244405,197.16681356882785,194.67041764259025,196.4467010498047,5560681,0.0,0.0
2020-01-24 00:00:00+05:30,196.35066886094103,199.42314583473234,194.19033142848568,197.2147979736328,5749852,0.0,0.0
2020-01-27 00:00:00+05:30,195.4385448803087,195.4385448803087,189.53361330434802,190.34974670410156,7942736,0.0,0.0
2020-01-28 00:00:00+05:30,191.45391161581833,191.45391161581833,186.46113435099997,188.1894073486328,6308211,0.0,0.0
2020-01-29 00:00:00+05:30,189.77365381616568,192.4140664855826,189.2455830028641,189.8696746826172,8978837,0.0,0.0
2020-01-30 00:00:00+05:30,189.43761145626317,189.86967605696793,185.0209152806142,185.74102783203125,8588693,0.0,0.0
2020-01-31 00:00:00+05:30,187.0372432386189,187.3732869846707,180.74825712561653,181.80442810058594,6008376,0.0,0.0
2020-02-03 00:00:00+05:30,176.57157347890674,178.20384014715808,173.11504238015732,174.55526733398438,7678833,0.0,0.0
2020-02-04 00:00:00+05:30,175.7074664782344,182.76457550035622,175.7074664782344,181.70840454101562,9235507,0.0,0.0
2020-02-05 00:00:00+05:30,182.52453523003925,189.67765036304277,180.79626216383093,188.4774627685547,7411014,0.0,0.0
2020-02-06 00:00:00+05:30,188.57345819314847,189.4856124333365,184.97289561575337,186.26910400390625,7348886,0.0,0.0
2020-02-07 00:00:00+05:30,186.26911078360453,190.49376516789027,185.16494407997197,189.5336151123047,6977770,0.0,0.0
2020-02-10 00:00:00+05:30,188.09339023035713,189.10155071994708,182.0444565942718,183.24464416503906,5385023,0.0,0.0
2020-02-11 00:00:00+05:30,184.73285691555938,189.10154241134978,184.348802770079,185.93304443359375,7530810,0.0,0.0
2020-02-12 00:00:00+05:30,186.50914030254086,188.57345697326937,183.5806798283917,185.93304443359375,10581151,0.0,0.0
2020-02-13 00:00:00+05:30,186.94122906878147,189.14957731786672,184.73288081969622,187.4693145751953,6711481,0.0,0.0
2020-02-14 00:00:00+05:30,187.70932903486428,189.14955406582234,185.74101856240964,186.26910400390625,3798528,0.0,0.0
2020-02-17 00:00:00+05:30,186.26909574290613,186.9411977974003,182.1884583361672,182.6685333251953,3484321,0.0,0.0
2020-02-18 00:00:00+05:30,181.61238614249788,181.90043410357572,174.50728123979334,177.00367736816406,8152961,0.0,0.0
2020-02-19 00:00:00+05:30,178.58789670619458,181.08429252044257,177.05165087423796,180.60421752929688,4317249,0.0,0.0
2020-02-20 00:00:00+05:30,180.31617648367114,183.38865361407576,178.0118076478227,182.3804931640625,6207445,0.0,0.0
2020-02-24 00:00:00+05:30,179.45204039825495,179.45204039825495,170.8106898561099,171.9148712158203,14690243,0.0,0.0
2020-02-25 00:00:00+05:30,173.78717037144588,174.21923499194753,167.114130019373,167.49818420410156,10694830,0.0,0.0
2020-02-26 00:00:00+05:30,166.05794663879155,166.29798414900975,161.0651693563988,163.12948608398438,16855158,0.0,0.0
2020-02-27 00:00:00+05:30,163.1774971500686,163.5135555259703,159.5289240504333,161.64126586914062,7657497,0.0,0.0
2020-02-28 00:00:00+05:30,155.54431459846285,155.7363416863401,147.95913474685358,149.68739318847656,14033411,0.0,0.0
2020-03-02 00:00:00+05:30,154.15209422488144,155.0162234138915,140.99804140455734,143.782470703125,11441351,0.0,0.0
2020-03-03 00:00:00+05:30,146.038812370132,154.05605561360323,144.79061451255237,152.95188903808594,21836942,0.0,0.0
2020-03-04 00:00:00+05:30,153.62399266818065,155.25624466013494,150.6475219499444,154.20008850097656,12074078,0.0,0.0
2020-03-05 00:00:00+05:30,156.21640674449606,161.20918396375535,148.67923780938855,149.30332946777344,12338386,0.0,0.0
2020-03-06 00:00:00+05:30,143.01433376899973,145.41470867163727,134.42099454770246,144.11851501464844,11173720,0.0,0.0
2020-03-09 00:00:00+05:30,138.16558509629436,139.989878965379,134.70905373771242,137.7335205078125,10550403,0.0,0.0
2020-03-11 00:00:00+05:30,136.34131274969243,136.6773711414088,131.63658317002933,132.30868530273438,9682790,0.0,0.0
2020-03-12 00:00:00+05:30,124.81949943807794,124.81949943807794,113.44172345437191,115.41002655029297,15926851,0.0,0.0
2020-03-13 00:00:00+05:30,109.36109513177122,124.81950989175418,98.99147137984923,122.37112426757812,15365436,0.0,0.0
2020-03-16 00:00:00+05:30,115.9861174190875,123.90735454271147,109.88915934849275,111.04134368896484,20577663,0.0,0.0
2020-03-17 00:00:00+05:30,112.33756163099528,116.03413804865184,109.31308735278031,110.80132293701172,11615932,0.0,0.0
2020-03-18 00:00:00+05:30,114.25785432914356,114.25785432914356,103.8402278995002,104.84838104248047,12105333,0.0,0.0
2020-03-19 00:00:00+05:30,98.8954587855136,103.60019566853796,93.66264375079456,95.77497100830078,11569487,0.0,0.0
2020-03-20 00:00:00+05:30,97.16718896669975,103.4081647308252,94.76681367280536,101.29583740234375,13928853,0.0,0.0
2020-03-23 00:00:00+05:30,91.16623936917888,95.96698935861144,81.51673628563735,84.39718627929688,14591356,0.0,0.0
2020-03-24 00:00:00+05:30,85.50135816421071,91.02222051789826,81.61274783712038,85.21331024169922,16845493,0.0,0.0
2020-03-25 00:00:00+05:30,85.40534237841865,93.32658013890942,84.5412132102922,90.78218841552734,7876385,0.0,0.0
2020-03-26 00:00:00+05:30,93.61462807852718,93.71064161661195,88.57384041276032,90.78218841552734,11013083,0.0,0.0
2020-03-27 00:00:00+05:30,93.61463096149035,95.34290400169408,86.70155345140267,87.90174102783203,9158997,0.0,0.0
2020-03-30 00:00:00+05:30,84.5892126334294,87.80571363407734,83.10098454450788,85.26132202148438,9970397,0.0,0.0
2020-03-31 00:00:00+05:30,88.28579002067661,93.37458797680728,87.37365044616413,91.8863525390625,15557731,0.0,0.0
2020-04-01 00:00:00+05:30,91.16624785058751,91.59831978505099,87.37365793624757,87.99775695800781,9270755,0.0,0.0
2020-04-03 00:00:00+05:30,88.42981259249872,89.72601361361201,84.87726056050482,85.26132202148438,8216768,0.0,0.0
2020-04-07 00:00:00+05:30,88.47782815766439,102.30399027790062,86.41350409477212,99.8075942993164,23639659,0.0,0.0
2020-04-08 00:00:00+05:30,95.53492235303695,107.34476995596961,94.95883383407111,96.83112335205078,24227474,0.0,0.0
2020-04-09 00:00:00+05:30,100.81575179434417,104.65635186270013,97.79127777544119,103.2641372680664,14943427,0.0,0.0
2020-04-13 00:00:00+05:30,104.65635263731,109.79315380168327,100.91176607787486,109.26507568359375,23259069,0.0,0.0
2020-04-15 00:00:00+05:30,115.21800415168987,119.05860429007953,109.26507686733126,110.51326751708984,45561393,0.0,0.0
2020-04-16 00:00:00+05:30,114.16183714608232,117.04228716326506,109.88916522537664,115.74608612060547,18971910,0.0,0.0
2020-04-17 00:00:00+05:30,119.05860511809153,120.69085725811354,114.35386845077167,119.20262908935547,14577288,0.0,0.0
2020-04-20 00:00:00+05:30,120.01874885264255,120.16277281633833,111.137361437547,111.80946350097656,18342210,0.0,0.0
