Date,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-12-26,1880.93505859375,1893.1136796250162,1875.9058446088604,1882.5621891003143,3623321,47.38606929645767,13.95207430536675,-8.608119598009402,22.560193903376152
2024-12-27,1890.1552734375,1897.4526232065393,1877.4835900581845,1882.907278073787,3937500,49.569199269581155,11.572109921751917,-8.790467185299388,20.362577107051305
2024-12-30,1879.554443359375,1889.4156943738521,1860.325003881144,1889.1198086927782,7789055,47.14696523108972,8.729939302467756,-9.30611024366684,18.036049546134596
2024-12-31,1853.9151611328125,1870.6792875898645,1819.4501375379239,1866.0445478376714,3613063,41.82370850588933,4.358382094898843,-10.942133960988603,15.300516055887446
2025-01-01,1856.3804931640625,1866.6854522663125,1847.998429848315,1847.998429848315,1838368,42.49602807210818,1.0803693781294896,-11.376117342206367,12.456486720335857
2025-01-02,1930.68505859375,1935.4185073607873,1859.141752753138,1860.818117320804,7083645,58.18216562363519,4.427243615756424,-6.423394483663547,10.850638099419971
2025-01-03,1911.85009765625,1925.8530263652963,1895.3325017126049,1925.8530263652963,6218003,54.149894730017465,5.496481606168118,-4.283325194601483,9.7798068007696
2025-01-06,1910.9625244140625,1945.6248461798139,1901.2492161351652,1924.9162188256444,7164403,53.96011194253299,6.200762147926525,-2.86323572227446,9.063997870200986
2025-01-07,1904.0596923828125,1931.375430841724,1896.9596395631565,1918.013387115037,4294832,52.421337067818726,6.13123167361573,-2.3462129572682056,8.477444630883936
2025-01-08,1906.3277587890625,1911.7020924267943,1862.5437803277457,1903.221440652574,5482050,52.89663651362162,6.187813019043233,-1.8317052894725627,8.019518308515796
2025-01-09,1890.69775390625,1924.7683048137867,1884.04140929985,1907.2153497813902,6833503,49.245644121126084,4.914788748951196,-2.4837836476516806,7.3985723966028765
2025-01-10,1939.65869140625,1950.3582448997252,1905.440199043595,1910.1242932060775,8036913,58.83136238002348,7.767111884930728,0.29483159066228026,7.472280294268447
2025-01-13,1934.974609375,1955.2888825925095,1921.9578062977632,1928.8606819489098,5804152,57.70843901830106,9.539664927607873,1.653907706671541,7.885757220936332
2025-01-14,1913.132080078125,1944.4415525214629,1904.30618806105,1941.5324112023416,5792162,52.66076295024323,9.077279191748403,0.9532175766496565,8.124061615098746
2025-01-15,1922.598876953125,1930.8823520910328,1910.2229584649278,1919.9856212925836,2985439,54.51762688564923,9.36675246346249,0.9941526786909947,8.372599784771495
2025-01-16,1901.69287109375,1939.6586868478057,1890.2538441886265,1938.6725617632849,7533579,49.865890468440426,7.819088576867216,-0.4428089663234225,8.261897543190639
2025-01-17,1790.2607421875,1832.2204128168014,1786.858658785815,1825.3175372033904,16409953,33.47195357437779,-2.3717476980509673,-8.506916192993286,6.135168494942318
2025-01-20,1788.1407470703125,1802.5873839291105,1768.270301617817,1797.6567582772059,4333011,33.24800188289674,-10.498109088625142,-13.306622066853969,2.8085129782288267
2025-01-21,1775.7154541015625,1806.236098768633,1768.1716932405016,1793.810946341272,7169109,31.900804048189475,-17.7364713369966,-16.435987452180342,-1.3004838848162588
2025-01-22,1830.69189453125,1839.9122605214925,1780.103749105465,1782.3225305814187,8373913,42.92116010282757,-18.819842849597308,-14.015487171824839,-4.8043556777724685
2025-01-23,1839.5670166015625,1853.4714767898427,1826.9939215973595,1832.220432769354,5907471,44.48308927052441,-18.74618010486256,-11.153459541672072,-7.592720563190488
2025-01-24,1849.4283447265625,1868.60855091582,1838.3837913147927,1839.616447739169,4887027,46.243299575818625,-17.688176792265722,-8.076364983260188,-9.611811809005534
2025-01-27,1796.719970703125,1837.151100669551,1786.8587194918016,1823.0988176934152,7652371,39.10631088021599,-20.862338770964016,-9.000421569566784,-11.861917201397231
2025-01-28,1804.3624267578125,1837.6441493445463,1799.57974403178,1804.6089580362327,6999495,40.53927207727755,-22.501815749673142,-8.511918838620728,-13.989896911052414
2025-01-29,1855.1478271484375,1862.4451768959955,1814.9632296965842,1819.4007926053778,5145155,49.109451096693896,-19.478618300125618,-4.390977111258561,-15.087641188867057
2025-01-30,1834.143310546875,1861.0152192135097,1818.414663533007,1847.1602339434605,7336056,46.14693302260859,-18.563611727526677,-2.7807764309276948,-15.782835296598982
2025-01-31,1853.718017578125,1871.1230293523827,1845.0400685173022,1845.0400685173022,5820470,49.22122699967893,-16.073660014563757,-0.23265977437181817,-15.841000240191939
2025-02-01,1825.6627197265625,1864.3681307478303,1820.3869744015317,1854.2111142217134,1701402,45.23540641812594,-16.177696990975846,-0.26935740062712554,-15.90833959034872
2025-02-03,1837.447021484375,1850.5131795891741,1806.975730583523,1810.5257570121476,4823228,47.17055799306174,-15.134787963428153,0.618841301536456,-15.753629264964609
2025-02-04,1872.4544677734375,1884.6823232329095,1848.984641243281,1862.7903932312308,7334787,52.53616881267283,-11.352600981881096,3.5208226264668117,-14.873423608347908
2025-02-05,1870.7286376953125,1893.0642745340085,1868.0167937158456,1879.5544090414844,4996744,52.25440298468477,-8.397647757762797,5.180620680468088,-13.578268438230886
2025-02-06,1889.070556640625,1897.3046770838346,1873.6376748748885,1890.4018014395585,4765255,55.015755026853064,-4.5236407545367,7.24370214695535,-11.76734290149205
2025-02-07,1877.237060546875,1897.008796469081,1863.2340119765795,1892.6699423538048,4126260,52.890462102007966,-2.3808812152765313,7.509169348972415,-9.890050564248947
2025-02-10,1854.2110595703125,1878.568301204317,1852.534574687111,1878.568301204317,3828734,48.9295680054261,-2.511780443727048,5.902616096417519,-8.414396540144567
2025-02-11,1849.6256103515625,1876.5961083803954,1844.0539793333367,1856.972194364576,4411601,48.15614754213768,-2.9515033616014534,4.370314542834492,-7.321817904435945
2025-02-12,1837.299072265625,1868.3126596599398,1821.3731272347864,1858.8458824242405,5633947,46.04893758870276,-4.245693832756388,2.4608992573436463,-6.706593090100034
2025-02-13,1817.6751708984375,1847.5054564916438,1810.1806438825727,1842.5748307737585,5237744,42.835369514872994,-6.776716176111904,-0.05609846880949565,-6.7206177073024085
2025-02-14,1830.6427001953125,1833.5024871238693,1802.9818423780237,1828.2759758276586,5292961,45.53996532909983,-7.648036573279569,-0.7419350927817279,-6.906101480497841
2025-02-17,1816.73828125,1827.0432401752385,1796.8678368321998,1813.0403122036325,4428956,43.18086403168952,-9.352722309452702,-1.9572966631638877,-7.395425646288814
2025-02-18,1826.25439453125,1835.8198805610482,1812.1035229276997,1816.7383832854173,4365260,45.27048230141541,-9.82259842436656,-1.941738222462197,-7.880860201904364
2025-02-19,1785.6754150390625,1823.5425233371382,1780.8433778768451,1821.7675703475043,4611411,38.72953287422709,-13.315866127173194,-4.348004740215064,-8.96786138695813
2025-02-20,1799.8262939453125,1805.5951018447554,1780.4982655923657,1780.4982655923657,2218020,41.88305184160501,-14.772163974432942,-4.643442069979848,-10.128721904453094
2025-02-21,1789.8170166015625,1804.4609499348014,1781.1390677643708,1796.5227152827192,3379879,40.30294998417544,-16.543255193018695,-5.13162663085248,-11.411628562166214
2025-02-24,1739.623291015625,1782.9142076324636,1725.9654822503978,1775.0745611201182,7594720,33.481416961288815,-21.746393029899764,-8.26781157418684,-13.478581455712924
2025-02-25,1743.17333984375,1753.7741849650602,1720.9362904431496,1720.9362904431496,5092963,34.32804889892292,-25.29190860207973,-9.450661717093444,-15.841246884986285
2025-02-27,1739.820556640625,1751.2102292840527,1726.8036331353665,1730.846721957405,5757079,33.88934582984275,-28.048965803300916,-9.766175134651704,-18.282790668649213
2025-02-28,1664.2833251953125,1730.7481826909784,1659.106168289425,1730.6989486606933,12182167,25.868318071451657,-35.91516907279242,-14.105902723314568,-21.809266349477856
2025-03-03,1684.893310546875,1704.615812415331,1668.8195437500424,1668.8195437500424,7504969,30.68860381896764,-40.02475777072732,-14.572393136999569,-25.45236463372775
2025-03-04,1664.8751220703125,1675.4266129180364,1646.8289838570458,1671.4821123578997,6759673,28.73426104441601,-44.385290927972164,-15.14634103539553,-29.238949892576635
2025-03-05,1687.753173828125,1708.9055098893523,1668.9674417970127,1668.9674417970127,8180782,33.914045871041026,-45.47081800863225,-12.985494492844495,-32.485323515787755
2025-03-06,1692.042724609375,1698.403303714733,1667.6361284442405,1691.204542351751,10610547,34.869896767185494,-45.4609298413161,-10.380485060422671,-35.08044478089343
2025-03-07,1662.60693359375,1681.3433106627187,1652.2526199503725,1679.4696488805018,8019331,31.50263801268256,-47.28326369618867,-9.762255132236191,-37.52100856395248
2025-03-10,1677.842529296875,1695.14907322124,1652.9428701352483,1662.606944415946,7558981,35.00127649545093,-46.95680237316219,-7.5486350473677675,-39.40816732579442
2025-03-11,1638.54541015625,1656.6901357180045,1614.336111648948,1656.6901357180045,12671234,30.65241236322285,-49.300720500263424,-7.914042539575199,-41.386677960688225
2025-03-12,1568.777099609375,1614.1882088567118,1542.1024877383609,1614.1882088567118,14870008,24.768416324969476,-56.14085525315318,-11.803341833971963,-44.337513419181214
2025-03-13,1557.9296875,1583.766236887254,1548.5122651881575,1577.0605381756682,7822888,23.997123114162264,-61.72547398561642,-13.910368453148166,-47.81510553246825
2025-03-17,1567.98828125,1571.8834272886888,1523.711239680789,1523.711239680789,7526032,26.289297377984067,-64.59506837446224,-13.423970273595195,-51.17109810086705
2025-03-18,1567.98828125,1567.98828125,1567.98828125,1567.98828125,0,26.28929737798407,-66.10719995119962,-11.948881480266053,-54.158318470933565
2025-03-19,1564.536865234375,1580.7585753901394,1550.9776447654951,1580.7585753901394,7387068,25.977519931481293,-66.81388665272516,-10.124454545433267,-56.68943210729189
2025-03-20,1593.134521484375,1609.2576434825316,1569.9112262370732,1569.9112262370732,7186750,33.06123711010002,-64.32485224049901,-6.1083361065656945,-58.21651613393332
2025-03-21,1570.45361328125,1581.6461093555213,1541.9545731422113,1556.0560901796125,10074677,30.563135117416294,-63.45101052358518,-4.18759551172149,-59.26341501186369
2025-03-24,1570.6507568359375,1584.8016279799526,1550.8789003823247,1575.7785592177397,8857726,30.61221244784642,-62.0275617094062,-2.2113173580340018,-59.8162443513722
2025-03-25,1605.8553466796875,1613.4485820609123,1582.7307615847424,1582.7307615847424,9890140,38.91504828798092,-57.397113885013596,1.9353043730868862,-59.33241825810048
2025-03-26,1577.2578125,1615.0264536438078,1572.8696037624018,1603.4394832085677,6651302,35.227488463056204,-55.39645676188866,3.148769196969461,-58.54522595885812
2025-03-27,1581.301025390625,1597.4733814773153,1563.9944809345598,1573.4120242257595,9426573,36.14873049043592,-52.8751562010782,4.536055806223942,-57.41121200730214
2025-03-28,1548.857421875,1576.271627596916,1538.355165420368,1567.938918601529,6799047,32.19214884495093,-52.88530611392821,3.6207247146991506,-56.50603082862736
2025-04-01,1505.3199462890625,1525.9299846961485,1496.7899402056196,1517.8930411565277,12680733,27.79551193702582,-55.76365174921102,0.593903263533079,-56.3575550127441
2025-04-02,1528.641845703125,1534.065533745542,1513.8992032527772,1513.8992032527772,6193478,33.068834970474924,-55.52284621961621,0.6677670345023117,-56.190613254118524
2025-04-03,1475.7362060546875,1513.3569025396205,1464.4451218569632,1513.3569025396205,10459504,28.06201700919137,-58.92183483682197,-2.184977266162761,-56.73685757065921
2025-04-04,1431.508544921875,1451.5761669039568,1427.9091641826965,1440.2357281000195,9590254,24.695796021737447,-64.44151871745748,-6.163728917438611,-58.27778980001887
2025-04-07,1377.3702392578125,1386.3933080363427,1288.8655111580174,1333.241140845937,21715252,21.323822415057148,-72.35040632685536,-11.258093221469188,-61.092313105386175
2025-04-08,1408.9755859375,1436.2912029581203,1395.3670114560523,1411.1450129990183,12805001,27.543647702461133,-75.2010979514871,-11.287027876880735,-63.914070074606364
2025-04-09,1384.2237548828125,1389.8939742084822,1362.7262999262337,1385.5551200692491,8546854,25.82195547579309,-78.55205827769532,-11.710390562471162,-66.84166771522416
2025-04-11,1389.89404296875,1418.8369123902967,1377.6661874236538,1391.669116387415,12567440,26.948493144576172,-79.8299437198325,-10.390620803686659,-69.43932291614584
2025-04-15,1406.21435546875,1427.6132214230709,1389.4502292114087,1425.5423828430714,10178530,30.232698410733075,-78.61948779877389,-7.344131906102433,-71.27535589267146
2025-04-16,1393.493408203125,1407.6936342633087,1377.4196406823328,1405.2283214187144,12022740,29.133272297935484,-77.78995273880582,-5.211677476907482,-72.57827526189834
2025-04-17,1399.8045654296875,1409.9617020085943,1359.1762598672565,1378.6028759920416,14264227,30.483940004091732,-75.75008278213863,-2.5374460161922343,-73.2126367659464
2025-04-21,1430.8675537109375,1451.379004423389,1390.4364236612141,1390.4364236612141,15648970,36.86236380417363,-70.81068608388523,1.92156054564893,-72.73224662953416
2025-04-22,1403.058837890625,1420.0201414292796,1399.6074000468734,1420.0201414292796,9399738,33.86650724485918,-68.35218809702906,3.5040468260040853,-71.85623492303314
2025-04-23,1454.4359130859375,1467.1569507677636,1419.6256494074153,1425.9368740316995,11136642,43.071814748368034,-61.548616005170516,8.246095134290101,-69.79471113946062
2025-04-24,1450.9844970703125,1462.324935726995,1441.22183449924,1449.505309419441,7114292,42.642405735948515,-55.79209993438894,11.202088964057339,-66.99418889844628
2025-04-25,1459.662353515625,1480.864043581714,1443.194112173071,1455.0276136053067,8329979,44.15005584294056,-49.9539509324768,13.63219037277559,-63.58614130525239
2025-04-28,1461.5360107421875,1468.9319491141807,1444.9691810148831,1459.6623489459623,5886253,44.48932820539411,-44.66116124131031,15.139984051153668,-59.80114529246398
2025-04-29,1476.722412109375,1488.8517996048886,1453.6470595242981,1461.4374722845366,8056743,47.28453043351704,-38.7939787674718,16.805733219993748,-55.59971198746555
2025-04-30,1479.2862548828125,1487.8656155741658,1462.0290654409305,1476.0321142425894,7704183,47.76276190804643,-33.55056368760938,17.639318639884934,-51.18988232749432
2025-05-02,1485.991943359375,1502.065710329334,1475.4403325201433,1478.8917703842976,7402310,49.06430625483664,-28.525205627619926,18.131741359899515,-46.65694698751944
2025-05-05,1487.6683349609375,1501.8685607929344,1481.9488814793483,1493.979559817003,4282493,49.403708131026846,-24.129156471348097,18.02223241293708,-42.151388884285176
2025-05-06,1490.528076171875,1494.571164972708,1478.3001009589232,1485.1043881672801,4270530,50.015582956630894,-20.181854768309904,17.57562729278022,-37.75748206109012
2025-05-07,1487.37255859375,1497.72687229769,1475.8348225262564,1479.1876719914237,5691799,49.30701555888022,-17.110969026938847,16.517210427321025,-33.62817945425987
2025-05-08,1490.4295654296875,1495.4587795844232,1480.371016743612,1487.0767158676624,8424409,50.04536526785671,-14.26614382354569,15.48962850457135,-29.75577232811704
2025-05-09,1486.6822509765625,1490.429574694462,1473.3695614613061,1479.8779633712215,4478653,49.101270929969765,-12.173646098361132,14.065700983804728,-26.23934708216586
2025-05-12,1604.3270263671875,1609.356240543565,1510.743725804376,1515.6743515413355,11372857,68.92261743789601,-1.010725386803415,20.182897356289956,-21.19362274309337
2025-05-13,1546.8358154296875,1589.8308459268644,1542.8913150101926,1586.675293741908,12846210,57.19975029368549,3.160477436488918,19.483280143665834,-16.322802707176916
2025-05-14,1570.3056640625,1572.8695652973822,1547.7233747550104,1552.1609377918994,4870057,60.177537813171675,8.264735636996647,19.67003067533885,-11.405295038342203
2025-05-15,1590.6197509765625,1596.1420273386075,1549.2024976963296,1567.7416973152629,11151167,62.60279735128447,13.790110270003424,20.1563242466765,-6.366213976673077
2025-05-16,1567.84033203125,1590.2253238143162,1559.5568570553514,1590.2253238143162,4576751,58.31402356460131,16.144793610539182,18.008806069769808,-1.8640124592306253
2025-05-19,1538.157958984375,1563.0082630282545,1534.1147498260523,1554.62619978804,8855798,53.19968879532753,15.43782010311088,13.841466049873205,1.596354053237676
2025-05-20,1538.94677734375,1561.529065774123,1536.382876208452,1548.2163771805324,7143998,53.31686494749221,14.77091958774713,10.539652427607564,4.231267160139567
2025-05-21,1546.7371826171875,1549.2024953086398,1530.564707285941,1546.145531646558,4157309,54.52775473050303,14.701546446950033,8.376223429448373,6.325323017501661
2025-05-22,1526.028564453125,1539.1440761948634,1518.6326263378432,1533.9175651094254,6158990,50.75871292260824,12.827685740110155,5.201890178086796,7.6257955620233595
2025-05-23,1543.088623046875,1565.1777292492216,1528.4939232420525,1528.4939232420525,5038421,53.60388808223279,12.5742931568725,3.9587980758793115,8.615495080993188
2025-05-26,1558.5706787109375,1561.8249396042181,1541.0176042515016,1544.8635161135799,3170102,56.08380486627314,13.467505195550302,3.881608091645692,9.58589710390461
2025-05-27,1548.3150634765625,1560.9375134619054,1534.805197163501,1557.9791380318973,7775714,54.02384486467659,13.195727598090798,2.8878643953489505,10.307863202741848
2025-05-28,1549.991455078125,1565.6707476113982,1548.216381776405,1559.0637576996792,3623370,54.31920603675502,12.966147014472654,2.126627049384645,10.839519965088009
2025-05-29,1563.5999755859375,1586.5767391705513,1554.7248494526432,1566.9528250893914,8609500,56.74829862080443,13.724093811241346,2.3076590769226684,11.416434734318678
