Date,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-09-16,494.05499267578125,499.7582237587493,492.70168810522006,498.69493198891155,7531604,55.67702504246651,5.4694579540787345,0.04451598684638203,5.4249419672323524
2024-09-17,490.8166809082031,496.42324074641687,489.3667054845452,494.00661504032036,10486015,52.18066230793704,4.853483371963023,-0.4571668762154637,5.3106502481784865
2024-09-18,490.4300231933594,495.3116247847134,488.25506007340243,490.91334833112757,5429619,51.7626876184253,4.284727361748423,-0.8207383091440512,5.105465670892475
2024-09-19,491.29998779296875,497.6315351077344,490.57500010807996,492.9916257243759,13925311,52.6810935508085,3.859690884634688,-0.9966198290062298,4.856310713640918
2024-09-20,497.24493408203125,500.0965052453006,491.0583486099196,494.9249497800765,23808194,58.49635042534446,3.9569407460276125,-0.7194959740906448,4.676436720118257
2024-09-23,499.7098693847656,502.12649506222397,496.4715555771812,498.2598939782906,7804918,60.6553952723229,4.184673331143074,-0.39341071118014703,4.578084042323221
2024-09-24,498.0665588378906,500.5315052621945,497.0032671253364,499.75819683491403,6755320,58.47156493660575,4.18431741168348,-0.3150133045117922,4.4993307161952725
2024-09-25,500.28985595703125,501.98149399891065,495.21494183139305,498.30823462218876,8476223,60.541481223048265,4.3137110636430975,-0.14849572204174066,4.462206785684838
2024-09-26,505.3164367675781,506.2830870531211,499.75819762570615,500.38654391116955,15489991,64.81183348471855,4.766909561448301,0.2437622206107699,4.523147340837531
2024-09-27,505.26812744140625,510.8746874239907,502.89982238851684,502.89982238851684,17251962,64.73931745241198,5.063802118479089,0.4325238221132457,4.631278296365843
2024-09-30,500.869873046875,506.863057665298,496.90657144476273,503.2381190656139,10531347,58.33938192836486,4.887845200139168,0.2052535230186594,4.6825916771205085
2024-10-01,498.9848937988281,502.4164905442214,496.8582513510915,500.86987367295035,5089315,55.79370326694643,4.543916561138133,-0.110940092785901,4.654856653924034
2024-10-03,495.6499328613281,498.50156299756435,491.1550149430481,491.5899898707249,15870147,51.51106722425274,3.956637506380787,-0.5585753180345971,4.515212824415384
2024-10-04,486.7567138671875,500.09647530567753,484.8234133978513,492.9916196807263,18228912,42.20716600625883,2.7419981276921135,-1.4185717573786167,4.16056988507073
2024-10-07,493.18499755859375,497.7765865087185,489.85004220541475,490.0917047817371,16479772,49.33119870378926,2.2719073063508404,-1.5109300629759121,3.7828373693267525
2024-10-08,491.010009765625,495.45657734726376,489.12502996484244,492.9916309922325,9502367,47.210696198307936,1.7042085505178193,-1.6629030550471464,3.3671116055649657
2024-10-09,475.30194091796875,492.79828688702605,474.1902695278187,492.79828688702605,23952459,35.38172897377949,-0.013056178230101523,-2.7041342270360538,2.6910780488059522
2024-10-10,475.6402587890625,479.1202056993322,473.12699165925847,478.83022241507035,12799333,35.75509255876865,-1.3313543984641,-3.217945957816042,1.8865915593519418
2024-10-11,471.9186706542969,477.4769096719384,471.1453327432518,476.55858012126765,14394986,33.46449421517154,-2.6459158250849555,-3.626005907549518,0.9800900824645624
2024-10-14,480.3768615722656,482.35848281798064,472.3536466631737,474.62528068863423,6712103,42.483117259149225,-2.970962501202507,-3.1608420669336557,0.18987956573114861
2024-10-15,481.9234924316406,482.74515108177496,478.0085705395885,481.39184656969684,8037662,43.97844302889271,-3.068393617627123,-2.6066185466866174,-0.46177507094050574
2024-10-16,476.7519226074219,482.2134907059612,475.9302639820182,479.4585315501135,6682083,40.2137033440951,-3.522307969833321,-2.448426319114252,-1.073881650719069
2024-10-17,472.5953063964844,478.49187888472574,471.7253270621135,478.49187888472574,7385299,37.43956500760052,-4.1693805307553475,-2.4763991040290225,-1.6929814267263248
2024-10-18,470.4687194824219,475.1569499040525,462.4455041787358,472.4503408255961,21778099,36.06864606338121,-4.798474165297478,-2.4843941908569223,-2.3140799744405554
2024-10-21,467.5204162597656,471.33869678197664,461.43053111023625,470.4687174034476,7395274,34.19896454970499,-5.471862607098785,-2.526226106126584,-2.9456365009722014
2024-10-22,465.7320861816406,472.11198383477785,464.76543591600847,467.52039507302516,12299288,33.07888498668253,-6.079747545145722,-2.5072888353388163,-3.5724587098069054
2024-10-23,464.3304748535156,467.18207552233656,463.5088162032423,464.95879164496256,10162570,32.18905159617827,-6.598535251612361,-2.4208612334443647,-4.1776740181679966
2024-10-24,455.96893310546875,466.3120730438384,454.3256158863755,465.9254188451766,13092399,27.445790538545538,-7.596813448812441,-2.7353115445155556,-4.861501904296885
2024-10-25,466.2154235839844,477.0419186439185,458.3855798261637,459.9321966920179,30961625,39.258005839525275,-7.474983013018516,-2.0907848869773042,-5.384198126041212
2024-10-28,468.00372314453125,469.69536112000964,460.1255293301254,465.8771102466821,8614446,41.06151164675802,-7.151690450081901,-1.4139938592325514,-5.73769659084935
2024-10-29,471.6770324707031,472.88534536308646,465.2487842833624,468.82540224474775,6866704,44.693987702440005,-6.523870285578482,-0.6289389557833065,-5.894931329795176
2024-10-30,475.15692138671875,476.80023862132936,470.27534939539123,471.67700406607815,6393835,47.96577754140865,-5.680044313985434,0.17190961264779325,-5.851953926633227
2024-10-31,472.4986572265625,476.55860030699887,468.5354145764058,475.5919500021165,7810874,45.73978057135917,-5.166252510681488,0.5485611327613915,-5.71481364344288
2024-11-01,473.9486083984375,475.6885965579633,472.98195814308696,474.62527537711276,1461602,47.17968604581772,-4.589168782009665,0.9005158891465719,-5.489684671156237
2024-11-04,468.4387512207031,476.993612457211,463.55714940221503,476.993612457211,8429731,42.557953397068545,-4.524272202134455,0.772329975217426,-5.296602177351881
2024-11-05,464.18548583984375,468.87371619478006,461.0438723649797,466.8437741647287,7327830,39.35318613427461,-4.761160471051369,0.4283533650404099,-5.189513836091779
2024-11-06,465.0554504394531,468.24538452807076,462.0588287047917,464.1854710970869,11313985,40.342747636111746,-4.823099568711939,0.2931314139038719,-5.116230982615811
2024-11-07,461.9621887207031,466.60212802382017,460.2222299194262,465.6837984065852,8924280,37.97039273226691,-5.063419174714284,0.04224944632122263,-5.105668621035506
2024-11-08,462.107177734375,464.66882470473314,458.7722518009831,461.962186085067,6090462,38.15397430868916,-5.18243490852899,-0.06141302999478704,-5.1210218785342025
2024-11-11,461.04388427734375,465.44213145586406,458.28892495131566,462.10717603491,5488948,37.28253288073579,-5.301442897024174,-0.14433681479197613,-5.157106082232198
2024-11-12,457.0805969238281,462.01051931786475,455.43727962587394,461.6721858153653,5041916,34.15144929525354,-5.650427145304832,-0.39465685045810694,-5.255770294846725
2024-11-13,456.4523010253906,458.8689268683886,452.6340203935229,454.3739792005506,11120381,33.668713919535335,-5.909575991037684,-0.5230445569527671,-5.386531434084917
2024-11-14,450.41070556640625,457.1772574633165,446.8340877638236,455.48561948908895,11639562,29.369676280877623,-6.5272178755503205,-0.9125491531723231,-5.614668722377997
2024-11-18,450.99066162109375,452.1989744316741,446.59241479051093,450.45901578436815,8135260,30.289847992847196,-6.890476784973487,-1.0206464500763914,-5.869830334897095
2024-11-19,451.7640075683594,457.95056336878537,450.7006863761397,452.39232434109033,6857374,31.57007549517328,-7.034865977076095,-0.932028513743199,-6.102837463332896
2024-11-21,441.9041748046875,448.57405591524866,440.2125367947714,445.6257843264681,19559847,25.212547625496818,-7.854361365403008,-1.401219121656089,-6.453142243746919
2024-11-22,458.820556640625,460.60886558641363,440.30920939058007,440.9858763970382,19464568,45.493337207606984,-7.057452803927333,-0.48344844814433063,-6.574004355783003
2024-11-25,460.89886474609375,466.1188001189178,456.64560920142304,463.0255072683426,13891991,47.3812577752881,-6.186876471805874,0.3097023071817029,-6.496578778987577
2024-11-26,461.0921936035156,466.5537619045145,458.28891363041964,463.9921445066824,6539846,47.563203440602386,-5.418873038106597,0.8621645927047847,-6.281037630811381
2024-11-27,461.04388427734375,464.08882690092145,457.22560369392255,461.5755301561269,7067013,47.518986631335395,-4.7592611427022575,1.2174211904872987,-5.976682333189556
2024-11-28,459.0622253417969,467.6654071825174,454.85729060228294,461.0921968884408,14412539,45.64447917481076,-4.346315656629088,1.3042933412483757,-5.650608997877463
2024-11-29,460.85052490234375,462.9288171220221,456.83893210625286,457.41892817914174,8346687,47.65135939896377,-3.8305958304412115,1.4560105339490015,-5.286606364390213
2024-12-02,461.2855224609375,463.31546443607334,457.61223372057333,460.12553033243825,5478598,48.15281696719661,-3.348187661882662,1.5507349620060413,-4.898922623888703
2024-12-03,456.79058837890625,457.6122470355152,447.3174272198851,450.45904070117,22218251,43.51427273325008,-3.290646799477315,1.2866206595291105,-4.577267459006426
2024-12-04,451.5223388671875,462.25216257048396,450.84567189047095,458.57887391089014,13439484,38.797049833253425,-3.628323899103407,0.7591548479224155,-4.387478747025822
2024-12-05,451.90899658203125,456.983910447391,447.0757452816887,451.95731729510476,26415053,39.317005956236066,-3.8206928187192375,0.45342874264526856,-4.274121561364506
2024-12-06,455.437255859375,459.1105444808137,452.10233022260456,454.3256139804515,7551407,43.992813149804114,-3.6464119692999475,0.5021676736516465,-4.148579642951594
2024-12-09,449.4440612792969,456.25893398055933,447.51076071158263,455.7756088386308,11703384,38.55797756780788,-3.946402188031186,0.16174196393632645,-4.108144151967513
2024-12-10,449.9273681640625,450.8940184086949,447.1724090668954,449.8306972396344,8823805,39.21018357544448,-4.097909620012786,0.008187625563781609,-4.106097245576567
2024-12-11,449.7340393066406,452.58566941061065,449.20239345666494,451.61901913805474,6745816,39.03170127311638,-4.1853344442939715,-0.06338975897392274,-4.121944685320049
2024-12-12,445.2391052246094,452.2956401573543,443.83745058051835,449.9756854876727,12884401,35.03823656538458,-4.5647037981316885,-0.3542072902493114,-4.210496507882377
2024-12-13,454.32562255859375,458.5788778059858,436.5875843736284,444.6591199509641,31753858,46.87181657831644,-4.0850606977364805,0.10034864811671795,-4.1854093458531985
2024-12-16,454.42230224609375,458.5788866475853,452.39233075938785,454.56729388803876,9007264,46.98247901401056,-3.6550062058572053,0.42432251199679527,-4.0793287178540005
2024-12-17,453.890625,459.93218922106183,447.60739821009577,454.3256294238466,19844152,46.40996773826385,-3.318829433208748,0.6083994277162019,-3.92722886092495
2024-12-18,454.8089294433594,457.9988633759763,451.3289827442531,456.9355717316531,12365167,47.59770857580854,-2.9443665995186166,0.786289809125067,-3.7306564086436835
2024-12-19,450.99066162109375,458.53055125901005,449.7823488105133,453.35896652976106,14599270,43.30042318978548,-2.922021167497462,0.6469081929169773,-3.5689293604144394
2024-12-20,449.154052734375,451.8606912546216,443.9824677669532,450.94236167635785,19481288,41.36585035749268,-3.0177247867348456,0.4409636589436752,-3.4586884456785207
2024-12-23,458.43389892578125,461.7688542181605,452.00568041276495,455.4856273483291,18837469,52.83267074106764,-2.3180435980851257,0.9125158780747165,-3.230559476159842
2024-12-24,462.49383544921875,464.2337941426918,456.88724615946916,459.06220927622303,11564497,56.812073368960405,-1.4195742991470865,1.4487881416102044,-2.868362440757291
2024-12-26,461.04388427734375,465.7804649695564,460.12555466872544,464.52380184724575,8848065,55.02654140001529,-0.815133496890553,1.6425831550933903,-2.4577166519839433
2024-12-27,462.63885498046875,465.82878927741564,460.12555821629667,463.75049696274857,16279450,56.64086865973521,-0.2050453649942483,1.8021370295917558,-2.007182394586004
2024-12-30,461.0921936035156,465.39379924314346,460.1255433024601,464.7171322324741,13074810,54.59437499268002,0.15190021670599663,1.7272660890336007,-1.575365872327604
2024-12-31,467.5204162597656,468.4870665692037,458.7238925439138,462.4938523505834,13276195,60.91513711913463,0.9426200699131755,2.0143887537926237,-1.0717686838794482
2025-01-01,467.8104248046875,470.6137047766384,466.0704365636025,469.7920461211115,18229128,61.177707378832864,1.5745224021358695,2.117032868812254,-0.5425104666763847
2025-01-02,472.74029541015625,473.6586249523407,466.215406188874,469.16370716653336,26124980,65.42932510058128,2.4449253329216276,2.3899486396784098,0.0549766932432178
2025-01-03,465.5387878417969,474.625294712291,463.84714982601986,473.9003069912437,37072992,55.813531801997634,2.5245233178798685,1.9756372997093206,0.5488860181705479
