Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,117.9700629121419,118.66778032109221,116.3234430133726,118.30496215820312,6447592,0.0,0.0
2020-01-02 00:00:00+05:30,118.61196840903094,118.7794223031378,116.26763944271127,117.83052825927734,5958343,0.0,0.0
2020-01-03 00:00:00+05:30,117.21652037388606,118.66777593771924,115.93271868542716,118.2491455078125,6452638,0.0,0.0
2020-01-06 00:00:00+05:30,117.18863829672152,117.18863829672152,113.56050702736755,114.81639862060547,6853058,0.0,0.0
2020-01-07 00:00:00+05:30,115.26293955716872,116.21183372420315,114.06286877489869,114.81639862060547,5243225,0.0,0.0
2020-01-08 00:00:00+05:30,113.30934150397547,114.17451305630962,110.63010413938558,111.74645233154297,7295998,0.0,0.0
2020-01-09 00:00:00+05:30,113.44888476169471,113.70006140092838,110.15566100938496,110.51847076416016,10321169,0.0,0.0
2020-01-10 00:00:00+05:30,111.16034916484705,115.29084189260897,111.04871606778524,114.59312438964844,13533598,0.0,0.0
2020-01-13 00:00:00+05:30,114.59310852481514,118.33287211952042,114.42565464387587,118.08169555664062,9863555,0.0,0.0
2020-01-14 00:00:00+05:30,117.85841395255584,119.17012600628652,117.07697391015736,118.86312866210938,5417581,0.0,0.0
2020-01-15 00:00:00+05:30,118.66779187640765,119.7841398394329,117.94216399702943,118.58406066894531,4863227,0.0,0.0
2020-01-16 00:00:00+05:30,118.5840370244475,118.72358049200206,115.59781192901447,117.3560562133789,6937929,0.0,0.0
2020-01-17 00:00:00+05:30,117.21654908566897,117.52354651287676,115.03967372375911,116.04438018798828,5985342,0.0,0.0
2020-01-20 00:00:00+05:30,116.10020628760745,117.10492131466228,111.91390077242929,112.2767105102539,8110607,0.0,0.0
2020-01-21 00:00:00+05:30,112.27670298289136,114.56521991791729,112.27670298289136,112.83487701416016,6347967,0.0,0.0
2020-01-22 00:00:00+05:30,111.13246184192917,111.29990725093539,106.58333801624282,107.11360168457031,19096395,0.0,0.0
2020-01-23 00:00:00+05:30,107.19729983583179,108.9555442244636,105.96931895194147,106.47167205810547,16369722,0.0,0.0
2020-01-24 00:00:00+05:30,107.72756424957322,109.5695398494801,107.25311302092551,108.25782775878906,10626281,0.0,0.0
2020-01-27 00:00:00+05:30,108.25784239509484,108.84392678117452,107.16940483069492,107.92294311523438,7195361,0.0,0.0
2020-01-28 00:00:00+05:30,108.22993207548078,108.4252963766768,105.15997516391464,105.57860565185547,10274562,0.0,0.0
2020-01-29 00:00:00+05:30,106.61124212131747,107.72759020635746,104.93671999375752,106.63915252685547,10602818,0.0,0.0
2020-01-30 00:00:00+05:30,106.83451229121862,107.3647844649146,104.6576368515309,104.9088134765625,10859103,0.0,0.0
