Date,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-09-16,4436.93408203125,4469.179264837861,4418.452168963395,4450.4515790960995,1155120,58.017522301584854,56.506074188890125,-13.62601977203748,70.1320939609276
2024-09-17,4429.46240234375,4459.102490180248,4390.482953097841,4436.933987476228,1699364,56.7531765298609,53.23305313320452,-13.519232662178467,66.75228579538299
2024-09-18,4272.65966796875,4421.007962696659,4247.935032184893,4421.007962696659,2961779,38.02498610631038,37.553595682074956,-23.358952090646426,60.91254777272138
2024-09-19,4223.5048828125,4347.4237496898,4209.397435703417,4315.817000652729,2927551,34.213455311710625,20.91997982405792,-31.994054358930775,52.91403418298869
2024-09-20,4212.44482421875,4257.470661802116,4156.015519672725,4243.903723480614,5447908,33.40215587186637,6.767256402757994,-36.91742222418456,43.684678626942556
2024-09-23,4196.32275390625,4236.531068498641,4181.084847689653,4227.290111701271,1702319,32.203391259129184,-5.68427047820478,-39.49515928411787,33.81088880591309
2024-09-24,4199.0751953125,4218.442274483283,4168.304647823145,4179.757558692518,3012026,32.64781073999342,-15.155394270162105,-39.17302646086016,24.01763219069805
2024-09-25,4202.46728515625,4217.066279151633,4168.3048807678815,4180.4461478288495,2713073,33.22872061913862,-22.132485296038794,-36.92009398938947,14.78760869335068
2024-09-26,4219.91650390625,4243.805414061749,4187.966058623326,4187.966058623326,3964251,36.273597733820054,-25.9546846291787,-32.5938346580235,6.6391500288448055
2024-09-27,4235.84326171875,4303.971257963029,4227.339142801401,4261.698356160286,3012477,39.00755780751847,-27.38299476976772,-27.21771583889002,-0.16527893087770007
2024-09-30,4196.32275390625,4226.061248296706,4188.015445281488,4214.411527216484,2503416,34.995519792587544,-31.342617357609925,-24.941870741385777,-6.400746616224145
2024-10-01,4215.39453125,4223.111889276909,4171.204892145493,4183.591450988956,1823365,38.29387834594491,-32.566309598639236,-20.93245038593207,-11.633859212707165
2024-10-03,4161.177734375,4206.645685521381,4138.812417865159,4190.523091822548,3350119,33.14512992459606,-37.47890344590087,-20.676035386554965,-16.802868059345904
2024-10-04,4180.34765625,4225.324058219178,4152.624304993512,4153.558433219178,2965463,36.40119049509071,-39.37146721146564,-18.05487932169579,-21.316587889769853
2024-10-07,4200.59912109375,4224.586437755327,4157.883638905139,4201.631174301058,1472619,39.740128898122634,-38.7900659324323,-13.978782434129954,-24.811283498302345
2024-10-08,4181.33056640625,4207.038292492998,4132.864386365645,4200.353467668349,1541867,37.71146453311472,-39.42959275803423,-11.69464740778551,-27.734945350248722
2024-10-09,4181.03564453125,4222.374415071707,4174.891327862054,4187.966241724208,1082504,37.679759254190614,-39.50483298170457,-9.415910105164674,-30.088922876539893
2024-10-10,4155.91748046875,4221.244048728042,4127.6046606504715,4181.330470770868,2378875,34.982200607481765,-41.117312535358906,-8.822711727055207,-32.2946008083037
2024-10-11,4079.04052734375,4170.222198774921,4042.9119405502674,4072.945172391799,5759183,28.303451508183322,-48.04471229209139,-12.60008918703015,-35.44462310506124
2024-10-14,4066.701904296875,4094.965760922086,4052.4965321992213,4069.9953540303254,2137590,27.399297024396414,-53.90892177712158,-14.77143893764827,-39.13748283947331
2024-10-15,4047.187744140625,4099.439400703778,4025.756558136523,4061.1967871084994,2759474,25.98545335697709,-59.44572635162331,-16.246594809719994,-43.19913154190331
2024-10-16,4025.707275390625,4045.41829222887,3998.4265080493487,4015.925570778842,2359151,24.48754322321694,-64.81977614530206,-17.296515682718997,-47.52326046258306
2024-10-17,4039.519775390625,4060.1157180197656,4023.741121305155,4043.255328123109,2522659,27.386142563204498,-67.18967525835251,-15.733131836615556,-51.45654342173695
2024-10-18,4063.220703125,4085.985597920686,4020.7955892025657,4030.6504803525722,2361000,32.19569429671507,-66.3900672198697,-11.946819038506199,-54.44324818136351
2024-10-21,4020.647705078125,4079.875694816127,4010.940541435238,4072.63225386454,1595450,28.53908387818162,-68.40314831915884,-11.167920110236267,-57.23522820892258
