Date,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-09-16,1471.3499755859375,1480.9000244140625,1464.75,1477.550048828125,5481774,44.664019825906514,-0.8119606920504339,-6.651537775619898,5.8395770835694645
2024-09-17,1472.300048828125,1477.4749755859375,1466.625,1474.0,5935328,45.07039284283123,-1.2559339706390347,-5.6764088433668,4.420474872727765
2024-09-18,1463.449951171875,1482.0,1460.550048828125,1470.0,8574714,41.9778673627363,-2.295454341306595,-5.372743371227488,3.0772890299208933
2024-09-19,1469.675048828125,1476.5,1455.550048828125,1466.25,16955902,44.84463501371567,-2.5871453674985787,-4.531547517935578,1.9444021504369988
2024-09-20,1485.925048828125,1495.0,1471.375,1474.0,30897320,51.57121432261324,-1.4898987883898371,-2.747440751061469,1.2575419626716318
2024-09-23,1493.375,1501.5,1488.949951171875,1491.0,8832314,54.32165097736429,-0.018955662404096074,-1.0211981000605823,1.0022424376564862
2024-09-24,1489.375,1500.5,1487.875,1488.5,17137444,52.59450252549991,0.81462035553227,-0.1500976656993731,0.9647180212316431
2024-09-25,1493.949951171875,1496.5,1480.199951171875,1483.9000244140625,7069002,54.381044401596554,1.8233769262528767,0.686927124016987,1.1364498022358898
2024-09-26,1497.949951171875,1504.0,1488.050048828125,1490.6500244140625,18818998,55.94435150705949,2.9120223656918824,1.4204580507647941,1.4915643149270883
2024-09-27,1526.175048828125,1533.4749755859375,1492.0,1499.0,20597478,65.04659747454346,5.983339006028018,3.593419752880744,2.389919253147274
2024-09-30,1476.574951171875,1524.9749755859375,1474.4000244140625,1519.4000244140625,27008814,46.762411506800994,4.364752070681561,1.5798662540274293,2.784885816654132
2024-10-01,1464.824951171875,1487.949951171875,1462.824951171875,1480.6500244140625,16431642,43.63338010457412,2.1095657017269787,-0.5402560919417225,2.649821793668701
2024-10-03,1406.9749755859375,1449.4000244140625,1402.074951171875,1436.574951171875,37757294,32.20691017421089,-4.296171707605481,-5.556794801019346,1.260623093413865
2024-10-04,1386.5250244140625,1417.3499755859375,1381.7750244140625,1403.925048828125,37072876,29.287168746622278,-10.897287757601134,-9.726328680812,-1.1709590767891351
2024-10-07,1370.7249755859375,1396.5,1361.375,1393.5,22181340,27.232975652526882,-17.205319466734863,-12.827488311956582,-4.377831154778281
2024-10-08,1397.3499755859375,1401.0,1365.0999755859375,1372.9749755859375,17020808,35.44935248131817,-19.827505911591743,-12.359739805450769,-7.467766106140974
2024-10-09,1374.5999755859375,1400.9749755859375,1372.5,1397.5250244140625,14310610,32.11278318915916,-23.47078582238737,-12.802415772997115,-10.668370049390255
2024-10-10,1371.050048828125,1386.0,1369.425048828125,1380.0250244140625,22358646,31.612774977458358,-26.340919102723547,-12.538039242666633,-13.802879860056914
2024-10-11,1372.0999755859375,1383.2750244140625,1368.824951171875,1370.0,7980122,31.950256482336485,-28.205662767860076,-11.522226326242532,-16.683436441617545
2024-10-14,1372.5250244140625,1380.074951171875,1368.25,1379.449951171875,12221432,32.09635056094993,-29.311305188525466,-10.102294997526336,-19.20901019099913
2024-10-15,1344.0250244140625,1371.699951171875,1340.699951171875,1358.5250244140625,33762794,27.78848869285646,-32.117021555844076,-10.326409091875956,-21.79061246396812
2024-10-16,1354.074951171875,1364.0,1337.625,1340.0,20034438,31.290561984852037,-33.14752288225577,-9.08552833463012,-24.061994547625652
