Date,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-09-16,770.0869750976562,779.3509702962235,768.9596479590956,775.2826362662203,9553736,38.14055413059732,-10.532053128402595,-2.9413522276297375,-7.590700900772857
2024-09-17,767.4891967773438,771.9986251303302,765.1854189481497,770.1360013393838,10665630,37.12138617467249,-10.668900005452315,-2.462559283743566,-8.206340721708749
2024-09-18,777.145263671875,779.1058950529456,766.6068699986203,768.3714262748396,18324412,43.197287321487416,-9.884248775024844,-1.342326442652876,-8.541922332371968
2024-09-19,774.400390625,785.5759535812824,768.6165041254203,779.3999767062683,10645478,41.95617716038108,-9.375816757488906,-0.6671155400935493,-8.708701217395356
2024-09-20,766.3128051757812,779.203920907502,764.1560986394321,779.203920907502,21372244,38.45075719668098,-9.515789181209016,-0.645670371050926,-8.87011881015809
2024-09-23,786.0661010742188,789.1541193879206,769.0576480246257,770.5281215390131,17309545,49.5398925948517,-7.941250647425363,0.7430945301861804,-8.684345177611544
2024-09-24,782.5369873046875,788.4188813527027,780.8214348740164,783.5173029793567,15180653,47.880148125469226,-6.898663998327606,1.4285449434271502,-8.327208941754757
2024-09-25,777.4883422851562,782.2919130531816,773.1749891911104,782.1939054186181,18465571,45.53009033920042,-6.405946266281035,1.5370101403789782,-7.942956406660013
2024-09-26,786.0661010742188,787.193488035404,776.0178653925714,780.331278301596,23198842,50.0187231524646,-5.2626459600938915,2.1442483572528976,-7.406894317346789
2024-09-27,786.8504028320312,792.095067775522,782.7330650179391,786.0661024227028,15193681,50.42102222873874,-4.244359301231839,2.530028012891961,-6.7743873141238
2024-09-30,772.3907470703125,786.8013396781569,770.9692773696576,786.1151665701419,15484573,43.47355794692853,-4.551664409312139,1.7781783238493292,-6.329842733161468
2024-10-01,781.2625732421875,784.5956105690549,772.4887361629332,772.4887361629332,13280535,48.19053275001731,-4.032835675045135,1.837605646493067,-5.870441321538202
2024-10-03,778.4686889648438,788.1738385219239,768.861606879953,774.3514108096929,15944135,46.86425733863041,-3.803261644110762,1.6537437419419518,-5.457005386052714
2024-10-04,780.968505859375,793.9086248930724,769.7928832389414,776.4100140404223,20097454,48.23695925352405,-3.380638344594331,1.6610936331667068,-5.041731977761038
2024-10-07,755.4802856445312,788.1737888998624,750.3336284408941,784.2525262685198,24267990,37.577534617870946,-5.044245767016605,-0.0020110314044536892,-5.042234735612151
2024-10-08,766.0676879882812,768.9596311652928,757.0487719081607,757.0487719081607,8560960,43.19305331386753,-5.445578509105076,-0.3226750187943397,-5.122903490310736
2024-10-09,781.7037353515625,788.5168813576186,766.6558539907494,771.214345767345,18758697,50.303501755553,-4.450635101316038,0.5378147111957583,-4.988449812511797
2024-10-10,781.4096069335938,788.6149631033948,779.3509679329196,783.2722306646576,10241015,50.176272018731076,-3.643864782671926,1.0756680238718968,-4.719532806543823
2024-10-11,784.0074462890625,786.8993894424932,777.3903156076607,781.5076533317213,14322720,51.34674738491281,-2.763019202298665,1.5652108833961265,-4.328230085694791
2024-10-14,789.3012084960938,793.3204789260238,785.036799307843,786.2131901126612,8967564,53.732048183190045,-1.6191162017041734,2.1672911071924945,-3.786407308896668
2024-10-15,788.81103515625,791.6049109083206,785.821024467886,789.6442795500336,6252104,53.47064154629275,-0.7435465821749858,2.434288581377346,-3.1778351635523316
2024-10-16,789.5952758789062,793.0753845737652,786.2621786357137,786.9974153952073,6494240,53.85742636064059,0.01347499028531729,2.553048123070119,-2.5395731327848017
2024-10-17,795.0850219726562,803.3687014528558,790.1344397449686,793.5655446321986,18580553,56.578467154815414,1.0443579620529135,2.8671448758701725,-1.822786913817259
2024-10-18,804.2510375976562,806.4076843065691,787.0955125621578,795.1340535689559,11704698,60.7412410603543,2.571320420423035,3.5152858673922354,-0.9439654469692004
2024-10-21,797.927978515625,810.1819248045383,793.0754038184709,808.4663723240905,10359618,56.70280209232556,3.2339521585231523,3.3423340843938822,-0.10838192587072992
2024-10-22,774.841552734375,800.7708551163644,771.9986132726441,797.9769793065807,16645356,44.951452704143875,1.8746017239604953,1.5863869198649803,0.28821480409551514
2024-10-23,770.5281372070312,776.9981968684108,764.4501679238956,774.4493999917999,13866198,43.15202788157269,0.44413046707666126,0.12473253038491688,0.3193979366917444
2024-10-24,778.9097900390625,781.3115753553931,769.2047009756573,770.5771069894755,5607500,47.546040564644706,-0.013048559175445007,-0.2659571966937515,0.2529086375183065
2024-10-25,765.5775756835938,784.9878150281925,756.8037379978327,782.2919467905059,9717125,41.98678937008642,-1.4346270205307974,-1.350028526439283,-0.08459849409151426
2024-10-28,776.4590454101562,788.1248262816986,768.1263618829754,768.3714408102454,13757251,47.393253644947684,-1.6640128223737065,-1.2635314626257537,-0.40048135974795274
2024-10-29,816.3088989257812,818.4165417897631,774.9395642381633,780.3313006117369,28274791,61.53197606869338,1.354137759450282,1.4036952953585877,-0.049557535908305805
2024-10-30,806.2606201171875,816.6029382811352,804.8881542706223,811.701360020144,15977682,57.34667594267681,2.90178178316296,2.3610714552570125,0.5407103279059473
2024-10-31,804.054931640625,811.7013819677803,797.5358084437482,803.8588565381399,13402324,56.4391822044476,3.905302301808547,2.69167357912208,1.2136287226864673
2024-11-01,805.0352783203125,809.3486315724846,802.7805641392085,806.2116691468042,1637141,56.76665439405665,4.725235750388492,2.80928562216162,1.9159501282268723
2024-11-04,813.5149536132812,821.0143925955531,791.2127716054617,806.5057323110566,14498161,59.59600599823874,5.990226244864289,3.259420893309933,2.7308053515543556
2024-11-05,832.4840698242188,834.6407762413705,809.9858134770826,813.5149259169897,26254561,65.09855635210783,8.426256828646729,4.556361181673898,3.8698956469728305
2024-11-06,837.9738159179688,844.4439351874554,829.543125158185,832.48407214421,15002433,66.51964015400384,10.676730543320787,5.445467917078364,5.231262626242422
2024-11-07,842.6793212890625,845.4242530166981,830.0332851169691,844.0517871528804,15283847,67.73241844069942,12.693618007003693,5.969884304609016,6.723733702394677
2024-11-08,826.55322265625,846.5026236103943,817.7793850018238,842.6793683716584,26139105,59.74509496447229,12.842731450781685,4.895198198709606,7.947533252072079
2024-11-11,830.964599609375,837.1895801654074,825.4257921537154,829.3470548242794,12621337,61.09661239796978,13.165107023212727,4.174059016912519,8.991048006300208
2024-11-12,810.427001953125,836.6014431355901,808.0742203373242,835.7191350712344,11350729,52.29394302667878,11.629323889169086,2.1106207062951015,9.518703182873985
2024-11-13,792.7322998046875,815.3775681145983,788.8110370785578,807.1428924562375,13756706,46.127490581352134,8.882003896078231,-0.5093594294366035,9.391363325514835
2024-11-14,788.4188842773438,801.8982248540469,785.2818621400214,792.732297195377,9461484,44.74243767432256,6.284235666876157,-2.485702126910944,8.7699377937871
2024-11-18,798.2710571289062,800.623838726437,783.5173179107193,795.0360273075926,9322451,48.54298815784284,4.963260265581766,-3.0453420225642684,8.008602288146035
2024-11-19,787.1934814453125,804.1529305358586,784.3505420744752,802.8785321341356,13677029,44.81102737698691,2.9880654064395458,-4.016429505365191,7.004494911804737
2024-11-21,765.3814697265625,782.7820731049121,746.5593966407021,782.7820731049121,29486577,38.52981885182582,-0.3334934995856429,-5.870390729112304,5.536897229526661
2024-11-22,799.9866333007812,803.8098885516449,768.6165301838633,770.5281578092952,20665405,50.40689361198289,-0.17152810095456061,-4.566740264384978,4.3952121634304175
